title,ingredients,step
"['Resep Satai Pentul Kambing, Sambut Idul Adha dengan yang Terbaik']","['\n350\n\n                        g daging kambing, cincang halus                        \n', '\n50\n\n                        g lemak kambing, cincang halus                        \n', '\n4\n\n                        sdm Bango Kecap Manis \n', '\n4\n\n                        sdm santan kental                        \n', '\n1.5\n\n                        sdm air asam jawa                        \n', '\n8\n\n                        butir bawang merah                        \n', '\n3\n\n                        siung bawang putih                        \n', '\n2\n\n                        sdt ketumbar bubuk                        \n', '\n2\n\n                        cm lengkuas                        \n', '\n1\n\n                        cm jahe                        \n', '\n2\n\n                        batang serai, ambil bagian putihnya                        \n', '\n¼\n\n                        sdt jintan                        \n', '\n½\n\n                        sdm garam                        \n']","['\nDi dalam mangkuk; aduk rata daging kambing, lemak kambing, Bango Kecap Manis, santan kental, dan air asam jawa.\n', '\nAmbil sedikit adonan. Lilitkan agak tebal di atas tusuk satai. Ulangi hingga adonan habis.\n', '\nBakar di atas bara api hingga matang. Angkat.\n', '\nSajikan segera ditemani lontong atau ketupat.\n']"
['Cara Membuat Ayam Bakar Cabai Tumbuk Manado'],"['\n800\n\n                        g ayam, potong 4 bagian                        \n', '\n2\n\n                        batang serai, ambil putih, memarkan                        \n', '\n4\n\n                        lembar daun jeruk, buang tulang daun                        \n', '\n3\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdm garam                        \n', '\n1\n\n                        sdt gula pasir                        \n', '\n650\n\n                        ml air                        \n', '\n3\n\n                        sdm minyak, untuk menumis                        \n', '\n12\n\n                        butir bawang merah                        \n', '\n3\n\n                        siung bawang putih                        \n', '\n6\n\n                        buah cabai hijau keriting                        \n', '\n8\n\n                        buah cabai hijau besar                        \n', '\n2\n\n                        cm jahe                        \n', '\n2\n\n                        cm kunyit, bakar                        \n']","['\nTumis bumbu tumbuk kasar, serai, dan daun jeruk sampai harum. Tambahkan ayam dan aduk sampai berubah warna.\n', '\nMasukkan\xa0Bango Kecap Manis,\xa0Aduk rata.\n', '\nTambahkan air, garam, dan gula pasir. Masak sampai bumbu meresap.\n', '\nBakar ayam sambil dioles dengan sisa bumbu hingga kecokelatan. Sajikan.\n']"
"['Resep Bebek Kuah Semur Kelapa, Sajian Hangat Saat Musim Hujan']","['\n1\n\n                        kg bebek muda, potong jadi 4 bagian                        \n', '\n1\n\n                        sdm air asam jawa                        \n', '\n800\n\n                        ml air kelapa muda                        \n', '\n6\n\n                        sdm Bango Kecap Manis \n', '\n4\n\n                        cm lengkuas, memarkan                        \n', '\n2\n\n                        batang serai, memarkan                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n1\n\n                        sdm gula merah, sisir halus                        \n', '\n2\n\n                        sdm minyak, untuk menumis                        \n', '\n10\n\n                        butir bawang merah                        \n', '\n5\n\n                        siung bawang putih                        \n', '\n2\n\n                        cm jahe                        \n', '\n1\n\n                        sdm ketumbar bubuk                        \n', '\n1\n\n                        sdt garam                        \n']","['\nLumuri bebek dengan air asam jawa dan garam, remas perlahan. Bilas dengan air hingga bersih.\n', '\nPanaskan minyak, tumis bumbu halus, serai, lengkuas, dan daun salam hingga harum.\n', '\nMasukkan bebek, air kelapa, Bango Kecap Manis, aduk rata.\n', '\nMasak dengan api kecil hingga bumbu menyerap dan bebek empuk.\n', '\nAngkat dan sajikan.\n']"
"['Resep Sup Leher Ayam Nikmat, Spesial untukmu Pencinta Makanan Gurih']","['\n5\n\n                        butir bawang merah, iris tipis                        \n', '\n5\n\n                        siung bawang putih, parut                        \n', '\n350\n\n                        g leher ayam, bersihkan                        \n', '\n½\n\n                        sdt merica putih bubuk                        \n', '\n100\n\n                        g wortel                        \n', '\n2\n\n                        buah singkong, potong dadu                        \n', '\n50\n\n                        g makaroni, rebus                        \n', '\n100\n\n                        g kacang merah, rendam, rebus                        \n', '\n600\n\n                        ml air                        \n', '\n8\n\n                        buah cabai merah                        \n', '\n1\n\n                        sdt garam                        \n', '\n½\n\n                        sdt Bango Kecap Manis \n', '\n2\n\n                        sdm minyak goreng                        \n', '\n2\n\n                        batang daun bawang                        \n', '\n2\n\n                        sdm bawang merah goreng                        \n']","['\nTumis bawang merah dan bawang putih sampai kecokelatan, kemudian tambahkan merica putih bubuk.\n', '\nTuangkan air dan didihkan.\n', '\nSetelah mendidih, masukkan leher ayam.\n', '\nSetelah leher ayam matang, masukkan wortel, singkong, dan kacang merah.\n', '\nTambahkan makaroni yang telah direbus sebelumnya. Kemudian masukkan cabai, Bango Kecap Manis dan garam. Aduk hingga merata.\n', '\nMasak hingga sayuran matang. Matikan kompor, taburkan bawang goreng dan daun bawang lalu sajikan.\n']"
"['Resep Ayam Kemangi Goreng, Harum Menggiurkan untuk Santap Siang']","['\n1\n\n                        ekor (800 g) ayam, potong 28 bagian                        \n', '\n500\n\n                        ml air                        \n', '\n25\n\n                        g daun kemangi, siangi                        \n', '\n2\n\n                        sdm Bango Kecap Manis \n', '\n2\n\n                        sdt garam                        \n', '\n½\n\n                        sdt merica bubuk                        \n', '\n500\n\n                        ml minyak, untuk menggoreng                        \n', '\n12\n\n                        butir bawang merah                        \n', '\n3\n\n                        siung bawang putih                        \n', '\n4\n\n                        cm kunyit, sangrai                        \n', '\n3\n\n                        buah cabai rawit merah                        \n', '\n3\n\n                        cm jahe                        \n', '\n100\n\n                        g daun kemangi, siangi                        \n']","['\nRebus ayam dengan bumbu halus, daun kemangi, garam, merica, dan Bango Kecap Manis. Aduk rata.\n', '\nMasak ayam dengan api kecil hingga matang. Angkat dan sisihkan\n', '\nPanaskan minyak, goreng ayam dan kemangi hingga kering.\n', '\nAngkat dan sajikan.\n']"
"['Resep Ayam Panggang Kecap, Pilihan Tepat untuk Segala Suasana']","['\n1\n\n                        ekor ayam, potong 6 bagian                        \n', '\n1\n\n                        sdm margarin                        \n', '\n6\n\n                        sdm Bango Kecap Manis \n', '\n8\n\n                        butir kemiri, sangrai                        \n', '\n5\n\n                        siung bawang putih                        \n', '\n5\n\n                        buah cabai merah keriting                        \n', '\n2\n\n                        sdm gula pasir                        \n', '\n1\n\n                        sdm air jeruk nipis                        \n']","['\nAduk rata bumbu halus, margarin, dan Bango Kecap Manis.\n', '\nMarinasi ayam dengan bumbu oles dan diamkan selama 15 menit.\n', '\nTata ayam di atas wadah tahan panas. Panggang di dalam oven panas bersuhu 160C hingga matang dan berwarna kecokelatan. Angkat.\n', '\nSajikan.\n']"
"['Resep Sup Ayam Pedas Jamur, Sajian Istimewa Penuh Kehangatan']","['\n200\n\n                        g fillet dada ayam, potong dadu                        \n', '\n½\n\n                        buah bawang bombay, cincang                        \n', '\n1\n\n                        cm jahe, memarkan                        \n', '\n6\n\n                        lembar jamur kuping, rendam, iris memanjang                        \n', '\n40\n\n                        g jamur shiitake, iris tipis                        \n', '\n65\n\n                        g saus tomat                        \n', '\n2\n\n                        buah cabai merah kering                        \n', '\n½\n\n                        sdm saus sambal                        \n', '\n1\n\n                        bungkus Royco Kaldu Ayam \n', '\n½\n\n                        sdt garam                        \n', '\n¼\n\n                        sdt merica putih bubuk                        \n', '\n750\n\n                        ml air, untuk merebus                        \n', '\n1\n\n                        sdt tepung maizena, larutkan dengan 1 sdm air                        \n', '\n1\n\n                        buah jeruk limau, peras                        \n', '\n1\n\n                        sdm margarin                        \n']","['\nPanaskan margarin, tumis bawang bombay dan jahe hingga harum.\n', '\nMasukkan ayam, masak hingga berubah warna.\n', '\nMasukkan semua jamur, aduk rata.\n', '\nMasukkan cabai kering, saus tomat, saus sambal, Royco Kaldu Ayam, garam, dan merica.\n', '\nTuang air, masak dengan api sedang hingga mendidih.\n', '\nMasukan larutan tepung maizena. Aduk rata. Masak hingga kuah mengental.\n', '\nTambahkan perasan air jeruk limau. Aduk rata. Angkat dan sajikan.\n']"
"['Resep Jamur Crispy Saus Padang, Camilan Kekinian Jadi Lebih Istimewa']","['\n300\n\n                        g jamur tiram                        \n', '\n240\n\n                        g tepung terigu                        \n', '\n120\n\n                        g tepung maizena                        \n', '\n60\n\n                        g tepung beras                        \n', '\n2\n\n                        sdt bubuk bawang putih                        \n', '\n3\n\n                        sdt Royco Kaldu Ayam \n', '\n4\n\n                        sdt cabai bubuk                        \n', '\n2\n\n                        sdt merica putih bubuk                        \n', '\n500\n\n                        ml air                        \n', '\n\n\n                        minyak, untuk menggoreng                        \n', '\n1\n\n                        batang daun bawang, iris tipis                        \n', '\n1\n\n                        buah bawang bombay, cincang halus                        \n', '\n1\n\n                        buah cabai merah besar, iris tipis                        \n', '\n5\n\n                        buah cabai rawit merah, cincang tipis                        \n', '\n3\n\n                        buah tomat, cincang halus                        \n', '\n1\n\n                        sdm air jeruk nipis                        \n', '\n1\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdt gula pasir                        \n', '\n½\n\n                        sdt merica putih bubuk                        \n', '\n1\n\n                        sdt garam                        \n', '\n200\n\n                        ml air                        \n', '\n8\n\n                        siung bawang putih                        \n', '\n4\n\n                        butir bawang merah                        \n', '\n4\n\n                        buah cabai merah keriting                        \n', '\n2\n\n                        sdm minyak                        \n']","['\nAdonan tepung:\xa0Aduk rata tepung terigu, tepung beras, tepung maizena, bawang putih bubuk, bubuk cabai, merica, dan Royco Kaldu Ayam.\xa0Tuang air sedikit demi sedikit sambil diaduk hingga tercampur rata. Sisihkan.\n', '\nPanaskan minyak, celupkan beberapa jamur tiram ke dalam adonan tepung.\xa0Goreng dalam minyak panas hingga matang dan kecokelatan. Angkat.\xa0Ulangi proses serupa pada sisa bahan. Sisihkan.\n', '\nSaus Padang: Panaskan minyak, tumis bumbu halus hingga harum. Masukkan bawang bombay, cabai merah besar, cabai rawit, tomat, garam, merica, dan gula. Aduk rata.\n', '\nMasukkan air, Bango Kecap Manis, aduk rata. Masak hingga saus matang dan tambahkan air jeruk nipis. Angkat.\n', '\nTaburi jamur crispy dengan daun bawang. Sajikan dengan cocolan saus Padang.\n']"
"['Resep Daging Kambing Masak Santan, Jadikan Awal Bulan Lebih Istimewa']","['\n500\n\n                        g daging kambing has dalam, potong tipis                        \n', '\n250\n\n                        g kentang, potong dadu                        \n', '\n1\n\n                        gelas santan kental                        \n', '\n1\n\n                        L santan cair                        \n', '\n3\n\n                        cm kayu manis                        \n', '\n3\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdt cuka                        \n', '\n6\n\n                        butir bawang merah                        \n', '\n2\n\n                        siung bawang putih                        \n', '\n10\n\n                        butir cabai rawit hijau                        \n', '\n½\n\n                        ruas jari jahe                        \n', '\n2\n\n                        sdt garam                        \n', '\n1\n\n                        sdt merica putih bubuk                        \n']","['\nMarinasi daging dengan bumbu halus, Bango Kecap Manis, dan cuka hingga rata. Diamkan 10 menit.\n', '\nRebus santan encer hingga mendidih, masukkan daging. Rebus hingga hampir lunak lalu masukkan kentang dan masak hingga matang.\n', '\nMasukkan santan kental, aduk sesekali agar santan tidak pecah. Lakukan hingga kuah agak mengental.\n', '\nSajikan kambing dengan tambahan bawang goreng.\n']"
"['Resep Panada, Roti Goreng Favorit Khas Manado']","['\n250\n\n                        g tepung terigu protein tinggi                        \n', '\n½\n\n                        sdt ragi instan                        \n', '\n½\n\n                        sdt garam                        \n', '\n½\n\n                        sdm gula pasir                        \n', '\n1\n\n                        butir telur ayam                        \n', '\n100\n\n                        ml susu rendah lemak                        \n', '\n75\n\n                        ml santan kental                        \n', '\n5\n\n                        butir bawang merah                        \n', '\n4\n\n                        siung bawang putih                        \n', '\n3\n\n                        buah cabai merah                        \n', '\n6\n\n                        buah cabai rawit merah                        \n', '\n2\n\n                        butir kemiri, sangrai                        \n', '\n1\n\n                        buah tomat, buang biji, potong dadu                        \n', '\n2\n\n                        cm jahe                        \n', '\n300\n\n                        g daging ikan tenggiri, cincang kasar                        \n', '\n1\n\n                        batang serai                        \n', '\n6\n\n                        lembar daun jeruk, iris halus                        \n', '\n6\n\n                        lembar daun kemangi, iris-iris                        \n', '\n2\n\n                        sdm air jeruk nipis                        \n', '\n2\n\n                        sdt Royco Kaldu Ayam \n', '\n2\n\n                        sdm santan kental                        \n', '\n3\n\n                        sdm minyak, untuk menumis                        \n']","['\nAdonan panada: Aduk hingga rata semua bahan kecuali telur ayam, susu, dan santan. Setelahnya, baru masukkan telur dan santan, aduk. Uleni adonan hingga kalis, tutupi dengan kain. Diamkan selama ±30 menit untuk proses fermentasi. Sisihkan.\n', '\nIsi: Panaskan minyak, tumis bumbu halus hingga harum. Masukkan serai, daun jeruk, dan daun kemangi, aduk rata. Masukkan ikan, masak hingga ikan matang.\n', '\nTambahkan susu, santan, air jeruk nipis, gula pasir dan Royco Kaldu Ayam. Aduk rata. Masak hingga sedikit kering. Angkat dan sisihkan.\n', '\nSetelah proses fermentasi selama 30 menit, kempiskan adonan panada dengan tangan. Ambil dan timbang adonan menjadi @25 gram, bulatkan.\n', '\nPipihkan adonan, beri 1 sdm isi ke bagian tengahnya. Lipat membentuk setengah lingkaran, tutup pinggiran adonan. Ulangi proses serupa pada sisa bahan hingga habis.\n', '\nPanaskan minyak, goreng panada hingga matang dan cokelat keemasan, angkat. Tiriskan. Sajikan.\n']"
"['Resep Semur Hati Sapi, Rasa Gurih yang Memanjakan Lidah']","['\n500\n\n                        g hati sapi, rebus dengan 2 lembar daun salam dan daun jahe, potong-potong                        \n', '\n8\n\n                        butir bawang merah, iris halus                        \n', '\n2\n\n                        lembar daun salam                        \n', '\n2\n\n                        batang serai, memarkan                        \n', '\n6\n\n                        sdm Bango Kecap Manis \n', '\n1\n\n                        sdt air asam jawa                        \n', '\n½\n\n                        sdm garam                        \n', '\n¼\n\n                        sdt merica putih bubuk                        \n', '\n1\n\n                        sdt pala bubuk                        \n', '\n800\n\n                        ml santan                        \n']","['\nPanaskan minyak dalam wajan, masukkan bawang merah. Masukkan bumbu halus, aduk rata. Tumis hingga harum.\n', '\nMasukkan hati sapi. Aduk rata.\n', '\nTambahkan Bango Kecap Manis, air asam Jawa, garam, merica bubuk, dan pala bubuk. Aduk rata.\n', '\nMasukkan santan, cengkeh, dan kayu manis. Aduk rata. Masak dengan api kecil hingga kuah mengental dan bumbu meresap.\n', '\nAngkat dan sajikan selagi hangat.\n']"
"['Resep Ayam Opor Tanpa Santan, Sehat Sekaligus Sedap']","['\n300\n\n                        g ayam, potong 4 bagian                        \n', '\n750\n\n                        ml susu cair rendah lemak                        \n', '\n2\n\n                        batang serai, memarkan                        \n', '\n5\n\n                        lembar daun jeruk purut                        \n', '\n3\n\n                        lembar daun salam                        \n', '\n4\n\n                        sdm minyak sayur                        \n', '\n5\n\n                        siung bawang putih                        \n', '\n10\n\n                        siung bawang merah                        \n', '\n3\n\n                        batang lengkuas                        \n', '\n3\n\n                        buah kencur                        \n', '\n6\n\n                        buah kemiri, sangrai                        \n', '\n3\n\n                        sdt ketumbar butiran, sangrai                        \n', '\n½\n\n                        sdt jintan, sangrai                        \n', '\n2\n\n                        sdm gula merah, sisir                        \n', '\n2\n\n                        sdt lada putih butiran                        \n', '\n2\n\n                        sdt Royco Kaldu Ayam \n', '\n1\n\n                        sdm bawang merah goreng                        \n']","['\nSiapkan bahan-bahan bumbu halus termasuk Royco Kaldu Ayam, lalu haluskan dengan diulek atau gunakan\xa0food processor.\n', '\nPanaskan minyak lalu tumis bumbu halus, serai, daun jeruk, dan daun salam. Masak hingga harum.\n', '\nMasukkan susu cair rendah lemak dan ayam. Masak di atas api sedang hingga ayam menjadi matang.\n', '\nAduk sesekali hingga mendidih. Kecilkan api, lanjutkan memasak hingga kuah agak berminyak.\n', '\nOpor ayam tanpa santan siap disajikan dengan taburan bawang merah goreng dan nasi putih ataupun ketupat.\n']"
"['Resep Bubur Ayam Bulgogi, untuk Sarapan Penuh Semangat']","['\n500\n\n                        g dada ayam tanpa tulang, dipotong menjadi lembar tipis                        \n', '\n300\n\n                        g beras, dimasak hingga jadi nasi aron                        \n', '\n3\n\n                        lembar daun salam                        \n', '\n1\n\n                        batang serai                        \n', '\n1\n\n                        sdt Royco Kaldu Ayam \n', '\n1.5\n\n                        L air                        \n', '\n1\n\n                        buah bawang bombay                        \n', '\n1\n\n                        sdm bawang putih, cincang halus                        \n', '\n1\n\n                        sdt jahe parut                        \n', '\n1\n\n                        sdm jeruk nipis, ambil airnya                        \n', '\n½\n\n                        sdt biji wijen                        \n', '\n5\n\n                        sdm Bango Kecap Manis \n', '\n3\n\n                        sdm kecap asin                        \n', '\n1\n\n                        sdt merica bubuk                        \n', '\n1\n\n                        sdm minyak wijen                        \n', '\n1\n\n                        butir telur setengah matang                        \n', '\n1\n\n                        sdm bawang merah goreng                        \n', '\n1\n\n                        lembar daun bawang, cincang halus                        \n', '\n\n\n                        kerupuk                        \n', '\n\n\n                        cakwe                        \n', '\n\n\nBango Kecap Manis \n']","['\nCuci ayam dan buang lemak yang tersisa. Potong ayam menjadi lembaran tipis.\n', '\nCara membuat bulgogi: Siapkan mangkuk kecil dan campur semua bumbu marinasi.\xa0Rendam potongan ayam dalam bumbu marinasi. Diamkan setidaknya selama 30 menit dalam kulkas (atau selama kamu tidur).\n', '\nPanaskan wajan. Dengan api sedang, tumis ayam yang sudah direndam sekitar 2 menit setiap sisinya.\xa0Tambahkan sisa bumbu marinasi bila cairan mulai surut. Masak hingga matang dan bila perlu, kecilkan api agar tidak gosong.\n', '\nCara membuat bubur: Masukkan nasi yang sudah aron ke dalam air campuran Royco Kaldu Ayam yang sudah mendidih dan ditambahkan daun salam.\n', '\nPecahkan nasi agar bubur menjadi lebih lembut. Bila ingin adanya tekstur, bubur hanya perlu diaduk biasa.\xa0Jangan lupa untuk aduk terus agar bagian bawah bubur tidak menjadi gosong.\xa0Bila bubur belum matang namun air sudah semakin surut, tambahkan sekitar 750 ml air.\n', '\nSetelah siap, sajikan bubur bersama bulgogi ayam dan semua pelengkap. Tambahkan Bango Kecap Manis\xa0sesuai selera.\n']"
